,Prix,Etage,Surface habitable,NB Salons,NB Chambres,NB Salles de Bain,Longitude,Latitude
21115,740000,2,74,2,2,2,-6.9273969,33.9203274
21117,800000,2,78,1,2,1,-6.770813800000001,34.0336969
21118,850000,4,136,2,4,2,-5.5407299,33.8730164
21119,1200000,3,100,1,3,2,-7.589843399999999,33.5731104
21120,340000,2,60,1,2,1,-8.5473821,33.2312144
21121,1600000,2,90,1,2,2,-6.9273969,33.9203274
21123,340000,2,56,1,2,1,-7.589843399999999,33.5731104
21124,480000,1,76,2,2,2,-5.0078451,34.0181246
21125,1200000,3,86,1,1,2,-7.989825799999999,31.6225224
21127,1290000,2,86,1,2,2,-6.9273969,33.9203274
21128,345000,2,52,1,2,1,-7.589843399999999,33.5731104
21129,1400000,3,95,2,2,2,-7.589843399999999,33.5731104
21132,1700000,2,88,1,2,2,-7.589843399999999,33.5731104
21134,320000,3,51,1,2,1,-7.589843399999999,33.5731104
21136,350000,1,83,2,2,2,-8.500711599999999,33.2316326
21137,310000,2,54,1,2,1,-5.833954299999999,35.7594651
21139,300000,1,65,1,2,2,-5.284117699999999,35.6196262
21140,950000,2,90,1,2,2,-7.589843399999999,33.5731104
21141,650000,3,100,1,3,2,-7.589843399999999,33.5731104
21142,900000,4,86,1,3,2,-9.5925444,30.4280405
21143,420000,1,52,1,1,1,-7.384854699999999,33.6835086
21149,440000,1,61,1,2,1,-7.945665899999999,33.4774313
21150,1095000,3,80,1,2,1,-7.384854699999999,33.6835086
21151,1000000,1,139,1,2,2,-6.375799,32.342443
21153,620000,1,93,1,3,1,-7.589843399999999,33.5731104
21154,1040000,2,80,1,2,1,-7.945665899999999,33.4774313
21155,1300000,2,100,1,2,2,-7.989825799999999,31.6225224
21156,350000,1,52,1,2,1,-7.945665899999999,33.4774313
21159,2190000,4,113,1,2,2,-7.989825799999999,31.6225224
21160,500000,1,62,1,3,1,-7.589843399999999,33.5731104
21161,550000,1,60,1,2,1,-2.4159308,35.1303966
21162,330000,4,48,1,1,1,-9.5925444,30.4280405
21164,1250000,1,130,1,3,2,-7.589843399999999,33.5731104
21166,590000,3,87,1,4,2,-7.5843171,33.268687
21167,480000,1,62,1,2,1,-2.2876645,35.0998833
21168,1500000,2,135,2,7,2,-7.5843171,33.268687
21170,400000,1,54,1,2,1,-7.945665899999999,33.4774313
21173,610000,1,124,1,4,1,-5.833954299999999,35.7594651
21177,360000,4,58,1,2,1,-7.589843399999999,33.5731104
21179,750000,1,90,1,3,2,-7.3489551,33.6812829
21180,380000,1,58,1,3,1,-5.833954299999999,35.7594651
21181,950000,1,130,1,2,2,-9.2272033,32.3008151
21182,580000,2,75,1,2,1,-7.384854699999999,33.6835086
21183,440000,1,72,1,2,1,-8.500711599999999,33.2316326
21185,310000,4,58,0,2,0,-5.833954299999999,35.7594651
21187,700000,4,73,1,2,1,-7.384854699999999,33.6835086
21188,550000,2,63,1,3,1,-5.284117699999999,35.6196262
21189,695000,3,93,2,2,2,-7.589843399999999,33.5731104
21190,600000,1,80,1,2,1,-9.7595041,31.5084926
21191,270000,1,90,2,2,2,-5.268364099999999,35.168796
21193,580000,2,115,2,3,2,-5.0078451,34.0181246
21195,226000,1,58,1,2,1,-6.5890166,34.2540503
21196,380000,4,52,1,2,1,-7.1599419,33.7734338
21197,340000,3,58,1,2,1,-5.284117699999999,35.6196262
21198,360000,3,58,1,2,1,-7.589843399999999,33.5731104
21199,870000,1,120,2,3,2,-6.5890166,34.2540503
21201,900000,2,130,2,5,2,-5.5407299,33.8730164
21203,460000,4,60,2,1,1,-7.384854699999999,33.6835086
21204,600000,1,94,1,3,1,-8.500711599999999,33.2316326
21206,2900000,4,76,1,2,1,-7.5843171,33.268687
21207,520000,1,76,1,4,1,-7.8469981,33.42125559999999
21208,1000000,4,74,1,2,1,-5.833954299999999,35.7594651
21209,580000,1,102,1,3,2,-5.0078451,34.0181246
21210,250000,2,55,1,2,1,-7.8469981,33.42125559999999
21211,1300000,2,162,1,3,3,-7.589843399999999,33.5731104
21213,300000,1,71,1,2,1,-1.900155,34.681962
21215,380000,3,60,1,3,1,-7.589843399999999,33.5731104
21216,370000,2,50,1,2,1,-7.989825799999999,31.6225224
21217,550000,1,82,1,2,1,-5.833954299999999,35.7594651
21218,340000,1,50,1,1,1,-6.770813800000001,34.0336969
21219,620000,1,76,2,5,3,-2.3123031,34.9177281
21220,530000,2,110,2,3,2,-4.074975500000001,34.2805082
21221,480000,2,100,3,3,2,-5.5407299,33.8730164
21224,750000,2,75,1,2,2,-7.1599419,33.7734338
21225,320000,1,73,1,2,1,-1.900155,34.681962
21226,1000000,2,169,1,2,1,-7.589843399999999,33.5731104
21227,470000,1,96,1,3,2,-1.900155,34.681962
21228,420000,1,64,1,2,2,-7.589843399999999,33.5731104
21231,380000,1,65,1,2,1,-7.989825799999999,31.6225224
21232,760000,1,83,1,3,2,-6.770813800000001,34.0336969
21233,450000,4,86,1,2,1,-7.989825799999999,31.6225224
21236,2900000,4,193,2,3,2,-7.384854699999999,33.6835086
21237,940000,4,130,1,2,2,-9.5925444,30.4280405
21238,550000,3,95,0,3,1,-7.589843399999999,33.5731104
21239,350000,1,65,1,2,1,-8.500711599999999,33.2316326
21240,970000,3,102,2,3,2,-6.9273969,33.9203274
21241,540000,4,75,1,2,1,-6.770813800000001,34.0336969
21242,450000,1,67,1,2,1,-7.945665899999999,33.4774313
21246,790000,2,100,1,3,1,-8.500711599999999,33.2316326
21249,330000,3,56,1,2,1,-7.589843399999999,33.5731104
21251,660000,1,66,1,2,1,-7.989825799999999,31.6225224
21252,500000,5,53,1,2,1,-9.5925444,30.4280405
21253,970000,4,97,2,2,2,-7.5732537,33.3670393
21260,630000,3,148,2,2,2,-7.5843171,33.268687
21261,290000,1,55,1,3,1,-5.833954299999999,35.7594651
21262,260000,2,76,1,4,2,-5.0078451,34.0181246
21263,210000,1,95,2,2,1,-5.915536899999999,35.0035307
21264,380000,1,58,1,2,1,-7.589843399999999,33.5731104
21265,265000,3,50,1,1,1,-7.589843399999999,33.5731104
21266,1400000,7,173,2,3,1,-5.5407299,33.8730164
21267,650000,1,94,1,3,2,-7.5843171,33.268687
21272,580000,2,83,2,3,1,-6.5890166,34.2540503
21273,950000,2,105,1,2,1,-7.384854699999999,33.6835086
21274,480000,1,70,1,2,1,-7.633112999999999,33.4497542
21275,450000,2,75,1,3,1,-8.500711599999999,33.2316326
21276,760000,1,70,1,2,1,-7.589843399999999,33.5731104
21277,580000,3,134,1,3,2,-7.8469981,33.42125559999999
21278,1400000,4,95,2,2,2,-7.589843399999999,33.5731104
21279,380000,1,110,1,3,1,-5.0078451,34.0181246
21280,210000,1,62,1,2,1,-6.7761686,32.901093
21285,2500000,2,100,3,3,2,-7.380019900000001,33.5528353
21287,1100000,3,80,4,5,5,-6.5303102,34.0078774
21288,660000,3,89,2,2,2,-7.989825799999999,31.6225224
21289,450000,4,172,1,2,1,-6.1473964,35.1744271
21290,680000,4,81,1,2,1,-8.500711599999999,33.2316326
21294,760000,2,87,2,8,2,-6.5303102,34.0078774
21295,470000,1,62,1,1,1,-5.284117699999999,35.6196262
21297,960000,1,170,1,2,1,-5.284117699999999,35.6196262
21298,380000,1,51,1,2,1,-6.770813800000001,34.0336969
21301,450000,1,60,1,3,1,-7.633112999999999,33.4497542
21302,450000,2,88,2,2,1,-5.268364099999999,35.168796
21304,580000,2,90,1,3,2,-5.5407299,33.8730164
21305,1500000,2,128,1,3,3,-7.589843399999999,33.5731104
21308,680000,1,72,1,2,1,-7.384854699999999,33.6835086
21311,1300000,1,95,1,2,1,-7.825917399999999,33.524034
21313,345000,1,45,1,1,1,-9.5925444,30.4280405
21314,490000,1,72,1,2,1,-2.2876645,35.0998833
21315,480000,1,65,1,2,1,-2.2876645,35.0998833
21319,890000,1,102,1,2,1,-7.589843399999999,33.5731104
21323,2300000,3,186,1,3,3,-7.384854699999999,33.6835086
21324,450000,4,52,1,2,1,-5.3625516,35.5888995
21325,430000,4,60,1,2,1,-5.833954299999999,35.7594651
21326,300000,1,57,1,2,1,-6.770813800000001,34.0336969
21327,330000,3,50,1,2,1,-7.1599419,33.7734338
21328,850000,1,145,2,3,2,-7.5843171,33.268687
21329,540000,3,61,1,2,1,-6.375799,32.342443
21330,690000,1,64,1,2,1,-7.589843399999999,33.5731104
21331,450000,3,80,1,2,1,-5.284117699999999,35.6196262
21332,580000,2,120,1,4,1,-7.8469981,33.42125559999999
21333,300000,2,70,1,3,2,-7.8469981,33.42125559999999
21334,1000000,1,84,1,2,2,-7.384854699999999,33.6835086
21337,769250,5,97,1,2,1,-5.833954299999999,35.7594651
21338,319999,3,84,1,2,2,-7.417856999999999,33.5394352
21339,940000,4,104,2,3,1,-6.5890166,34.2540503
21340,480000,1,82,1,2,1,-2.1033017,34.9518203
21341,1300000,3,75,1,2,2,-5.284117699999999,35.6196262
21342,450000,3,85,2,2,1,-6.5890166,34.2540503
21343,460000,4,76,1,2,1,-6.375799,32.342443
21344,660000,1,84,2,5,2,-7.989825799999999,31.6225224
21345,285000,3,56,1,2,2,-8.500711599999999,33.2316326
21346,750000,1,60,1,3,1,-5.284117699999999,35.6196262
21347,500000,3,50,1,7,2,-7.989825799999999,31.6225224
21350,850000,1,106,1,4,2,-6.5890166,34.2540503
21351,990000,4,90,1,2,2,-9.5925444,30.4280405
21353,590000,4,74,1,2,2,-6.770813800000001,34.0336969
21354,420000,4,62,1,2,1,-7.589843399999999,33.5731104
21357,560000,2,73,1,3,1,-5.833954299999999,35.7594651
21362,650000,1,100,0,2,0,-6.5890166,34.2540503
21363,920000,3,95,1,3,2,-6.9273969,33.9203274
21369,640000,2,88,1,3,2,-8.500711599999999,33.2316326
21371,390000,4,67,1,2,1,-8.500711599999999,33.2316326
21373,390000,4,67,2,2,1,-8.500711599999999,33.2316326
21374,810000,3,81,1,2,1,-3.9317468,35.2445589
21375,750000,4,92,1,2,2,-6.0308654,35.4646127
21377,430000,1,65,1,2,1,-2.2876645,35.0998833
21379,340000,1,64,1,2,1,-7.589843399999999,33.5731104
21382,350000,1,54,1,3,1,-5.833954299999999,35.7594651
21383,450000,4,56,1,4,1,-5.3625516,35.5888995
21386,430000,4,59,1,2,1,-5.833954299999999,35.7594651
21387,800000,1,104,1,3,2,-7.589843399999999,33.5731104
21389,850000,1,95,1,2,2,-7.989825799999999,31.6225224
21390,570000,1,68,1,2,1,-5.833954299999999,35.7594651
21392,350000,2,52,1,2,1,-5.833954299999999,35.7594651
21393,2200000,1,154,1,3,2,-7.589843399999999,33.5731104
21395,350000,4,70,1,3,1,-5.0078451,34.0181246
21398,520000,1,64,1,1,1,-7.589843399999999,33.5731104
21399,480000,3,64,1,2,1,-7.589843399999999,33.5731104
21400,330000,1,110,2,2,1,-5.3625516,35.5888995
21401,1100000,1,130,2,6,2,-5.0078451,34.0181246
21402,500000,4,63,1,2,1,-6.770813800000001,34.0336969
21403,390000,4,81,1,2,1,-5.5407299,33.8730164
21404,220000,1,55,1,2,1,-6.9273969,33.9203274
21406,450000,2,55,1,2,1,-5.833954299999999,35.7594651
21408,560000,1,100,1,3,2,-3.9980485,34.2105603
21409,280000,1,50,1,1,1,-5.833954299999999,35.7594651
21410,320000,1,52,2,1,1,-7.589843399999999,33.5731104
21412,530000,3,134,1,3,2,-3.9980485,34.2105603
21414,600000,2,68,1,2,1,-7.945665899999999,33.4774313
21415,310000,3,60,1,2,1,-7.589843399999999,33.5731104
21416,250000,1,60,1,1,1,-7.589843399999999,33.5731104
21417,690000,1,88,2,2,2,-9.5040247,30.33792829999999
21419,680000,3,76,1,3,2,-7.589843399999999,33.5731104
21420,700000,4,75,1,2,1,-7.589843399999999,33.5731104
21423,750000,2,68,2,1,1,-7.825917399999999,33.524034
21424,340000,1,51,2,1,2,-6.770813800000001,34.0336969
21428,1300000,1,127,2,3,2,-7.589843399999999,33.5731104
21429,850000,4,120,1,2,2,-9.5925444,30.4280405
21433,720000,3,72,1,2,1,-6.9273969,33.9203274
21436,480000,1,110,1,3,1,-1.900155,34.681962
21438,450000,1,80,1,3,1,-2.4159308,35.1303966
21439,500000,1,126,1,4,1,-1.900155,34.681962
21440,440000,4,64,1,2,1,-6.9273969,33.9203274
21442,550000,5,70,1,2,2,-5.0078451,34.0181246
21443,500000,2,120,1,3,1,-5.9239749,34.2622961
21448,700000,5,74,1,2,2,-7.384854699999999,33.6835086
21449,580000,2,51,1,1,1,-7.589843399999999,33.5731104
21453,480000,2,65,1,2,1,-9.5925444,30.4280405
21458,340000,4,60,1,3,2,-7.589843399999999,33.5731104
21459,500000,4,60,1,2,1,-7.989825799999999,31.6225224
21461,900000,1,130,2,2,1,-7.945665899999999,33.4774313
21462,420000,3,53,1,2,1,-7.589843399999999,33.5731104
21463,1250000,4,136,1,2,2,-7.589843399999999,33.5731104
21464,640000,3,116,1,3,2,-8.500711599999999,33.2316326
21469,340000,4,70,1,2,1,-8.500711599999999,33.2316326
21470,540000,4,64,1,2,1,-9.5925444,30.4280405
21472,1200000,4,105,2,2,2,-9.5925444,30.4280405
21473,600000,2,64,1,2,1,-3.9317468,35.2445589
21474,380000,1,82,1,2,1,-7.589843399999999,33.5731104
21477,580000,1,63,1,2,1,-6.770813800000001,34.0336969
21478,330000,1,75,1,2,2,-6.770813800000001,34.0336969
21479,680000,2,98,1,3,2,-7.1599419,33.7734338
21480,2000000,5,130,1,3,1,-7.589843399999999,33.5731104
21481,540000,1,89,2,2,2,-5.0078451,34.0181246
21486,400000,1,74,1,2,1,-1.900155,34.681962
21487,840000,3,140,1,3,2,-6.5890166,34.2540503
21488,2950000,4,139,2,3,2,-6.8498129,33.9715904
21489,590000,2,135,2,3,2,-5.0078451,34.0181246
21490,650000,1,120,1,3,2,-6.5890166,34.2540503
21491,630000,5,78,1,2,2,-5.833954299999999,35.7594651
21493,360000,1,62,1,2,1,-7.589843399999999,33.5731104
21497,1050000,1,150,1,3,2,-7.1599419,33.7734338
21498,320000,1,59,1,2,1,-6.5890166,34.2540503
21499,420000,4,62,1,2,1,-7.589843399999999,33.5731104
21500,260000,3,56,1,2,1,-7.622266499999999,32.99242419999999
21501,890000,3,97,2,3,2,-7.384854699999999,33.6835086
21502,720000,2,78,1,4,2,-8.500711599999999,33.2316326
21504,615000,2,93,1,3,2,-7.945665899999999,33.4774313
21505,1100000,1,85,1,3,1,-5.3233213,35.6805832
21506,280000,1,50,1,1,1,-7.5370811,33.4160634
21507,270000,4,56,1,2,1,-7.589843399999999,33.5731104
21509,1380000,1,135,1,3,2,-6.9273969,33.9203274
21510,1350000,3,95,1,2,2,-7.1599419,33.7734338
21511,880000,3,105,1,2,2,-6.9273969,33.9203274
21513,310000,2,64,1,2,1,-1.900155,34.681962
21514,600000,6,80,2,2,1,-5.833954299999999,35.7594651
21515,410000,2,90,1,3,2,-5.5407299,33.8730164
21516,1260000,1,87,1,2,2,-7.989825799999999,31.6225224
21517,1360000,2,112,2,2,2,-7.589843399999999,33.5731104
21518,380000,1,50,1,2,1,-7.589843399999999,33.5731104
21519,360000,1,80,1,2,1,-5.0078451,34.0181246
21522,330000,2,55,1,2,1,-7.589843399999999,33.5731104
21526,570000,2,90,1,2,1,-6.9273969,33.9203274
21528,750000,5,100,2,2,2,-6.375799,32.342443
21531,460000,2,106,1,3,2,-5.0078451,34.0181246
21532,330000,1,60,0,2,0,-9.5925444,30.4280405
21534,380000,3,68,1,2,1,-7.989825799999999,31.6225224
21536,620000,3,72,1,2,2,-6.770813800000001,34.0336969
21537,500000,1,90,2,2,2,-5.9239749,34.2622961
21538,670000,2,68,1,3,1,-2.2876645,35.0998833
21539,1350000,4,178,2,3,2,-5.0078451,34.0181246
21540,450000,2,58,1,2,1,-8.500711599999999,33.2316326
21545,250000,3,65,1,2,1,-6.0308654,35.4646127
21546,300000,3,60,1,2,1,-8.500711599999999,33.2316326
21548,310000,2,52,1,2,1,-7.589843399999999,33.5731104
21549,350000,2,76,1,2,1,-2.9475662,35.0801925
21550,1980000,1,140,3,6,2,-6.9273969,33.9203274
21551,650000,3,100,1,2,2,-7.589843399999999,33.5731104
21553,500000,1,56,1,2,1,-7.589843399999999,33.5731104
21555,430000,3,60,1,2,1,-7.589843399999999,33.5731104
21556,520000,3,65,1,2,2,-7.989825799999999,31.6225224
21558,2624000,2,164,1,1,1,-7.589843399999999,33.5731104
21561,700000,2,112,1,2,1,-7.589843399999999,33.5731104
21563,1330000,2,111,2,2,2,-7.589843399999999,33.5731104
21564,240000,2,73,1,2,1,-5.5669786,33.16271400000001
21565,500000,3,62,1,2,1,-6.9262805,33.8307968
21566,590000,1,60,1,2,1,-3.8502617,35.1374021
21569,215000,1,50,1,2,1,-2.3123031,34.9177281
21571,470000,1,85,1,2,1,-5.3625516,35.5888995
21572,420000,2,63,1,2,2,-5.5407299,33.8730164
21574,720000,6,91,2,2,1,-6.5890166,34.2540503
21576,860000,1,84,1,4,2,-9.5925444,30.4280405
21577,2500000,5,145,1,2,1,-7.989825799999999,31.6225224
21578,370000,2,60,2,2,2,-5.833954299999999,35.7594651
21579,740000,2,125,1,3,2,-6.5890166,34.2540503
21580,450000,1,120,1,2,1,-6.9208655,32.886023
21582,680000,4,108,1,2,1,-5.5407299,33.8730164
21586,290000,1,65,1,3,1,-6.375799,32.342443
21587,960000,1,96,2,2,2,-7.589843399999999,33.5731104
21589,2700000,2,160,2,2,2,-6.8498129,33.9715904
21591,310000,1,50,1,1,1,-6.0308654,35.4646127
21594,340000,2,56,1,2,1,-7.589843399999999,33.5731104
21595,650000,1,100,2,2,1,-7.589843399999999,33.5731104
21597,560000,3,55,1,2,1,-7.589843399999999,33.5731104
21598,660000,3,96,1,2,1,-6.5890166,34.2540503
21601,430000,1,65,1,2,1,-7.945665899999999,33.4774313
21604,950000,1,80,1,2,1,-7.291589999999998,33.7395856
21605,800000,1,160,2,3,3,-5.0078451,34.0181246
21608,1800000,3,107,1,2,1,-7.384854699999999,33.6835086
21609,700000,3,69,1,2,1,-7.384854699999999,33.6835086
21612,1309000,6,187,3,3,2,-5.5407299,33.8730164
21614,790000,1,144,1,3,1,-7.5843171,33.268687
21616,2280000,1,102,2,2,2,-7.989825799999999,31.6225224
21617,1000000,1,107,2,3,1,-7.589843399999999,33.5731104
21618,580000,2,51,1,1,1,-7.589843399999999,33.5731104
21619,740000,1,147,2,3,1,-5.0078451,34.0181246
21620,450000,5,64,1,2,1,-7.589843399999999,33.5731104
21623,640000,1,85,1,2,2,-6.9273969,33.9203274
21627,470000,3,74,1,2,1,-6.1473964,35.1744271
21628,750000,3,79,2,2,1,-6.9273969,33.9203274
21630,318000,3,74,1,2,1,-7.5843171,33.268687
21631,440000,1,65,1,2,1,-6.5890166,34.2540503
21633,860000,4,100,1,2,2,-6.5890166,34.2540503
21634,780000,1,84,1,2,1,-7.589843399999999,33.5731104
21635,550000,1,63,1,2,1,-6.770813800000001,34.0336969
21636,320000,2,50,1,2,1,-7.589843399999999,33.5731104
21637,360000,2,60,1,2,2,-2.9475662,35.0801925
21638,650000,4,83,1,2,2,-6.5890166,34.2540503
21640,1050000,3,120,1,3,2,-9.5925444,30.4280405
21643,525000,2,65,1,2,1,-6.770813800000001,34.0336969
21644,520000,2,80,1,3,2,-6.770813800000001,34.0336969
21646,1200000,1,180,3,4,3,-7.945665899999999,33.4774313
21647,360000,1,69,1,3,1,-7.589843399999999,33.5731104
21648,500000,1,65,1,3,1,-7.589843399999999,33.5731104
21649,420000,3,76,1,3,2,-5.0078451,34.0181246
21650,280000,1,56,1,2,1,-7.589843399999999,33.5731104
21652,700000,2,100,1,3,2,-6.5890166,34.2540503
21654,1300000,2,103,1,3,2,-7.384854699999999,33.6835086
21655,480000,4,81,1,2,1,-7.589843399999999,33.5731104
21658,1900000,1,150,2,2,1,-6.8498129,33.9715904
21662,360000,2,55,1,2,1,-7.589843399999999,33.5731104
21664,590000,1,65,1,2,1,-2.2876645,35.0998833
21665,1990000,3,140,2,3,2,-7.589843399999999,33.5731104
21667,979000,3,119,2,3,1,-7.589843399999999,33.5731104
21668,670000,3,81,1,3,2,-7.589843399999999,33.5731104
21669,800000,1,72,1,2,1,-7.589843399999999,33.5731104
21670,1200000,2,87,2,3,1,-5.833954299999999,35.7594651
21672,380000,1,70,1,2,1,-7.5843171,33.268687
21674,305000,2,54,1,2,2,-6.9262805,33.8307968
21676,250000,2,48,1,5,1,-7.8469981,33.42125559999999
21677,1500000,4,170,2,3,2,-6.9273969,33.9203274
21679,1250000,1,96,2,2,2,-7.291589999999998,33.7395856
21680,950000,1,92,1,3,1,-7.384854699999999,33.6835086
21681,325000,3,50,1,2,1,-5.3625516,35.5888995
21683,740000,2,121,2,3,1,-7.5843171,33.268687
21684,980000,4,86,1,3,2,-6.5890166,34.2540503
21686,250000,2,70,1,1,1,-6.8498129,33.9715904
21687,1800000,2,126,3,7,5,-9.5925444,30.4280405
21688,1200000,2,120,3,4,3,-5.5669786,33.16271400000001
21689,1250000,4,185,1,3,2,-6.5890166,34.2540503
21692,690000,1,65,1,2,1,-6.770813800000001,34.0336969
21693,650000,3,100,1,3,2,-7.589843399999999,33.5731104
21698,500000,1,54,1,2,1,-7.589843399999999,33.5731104
21700,1540000,1,160,1,3,2,-7.589843399999999,33.5731104
21706,850000,1,90,1,3,1,-5.833954299999999,35.7594651
21707,440000,1,165,2,2,2,-8.347178099999999,33.286667
21709,1400000,2,89,1,2,1,-7.589843399999999,33.5731104
21710,920000,2,158,2,3,1,-7.589843399999999,33.5731104
21713,250000,1,90,1,2,2,-5.0078451,34.0181246
21714,700000,1,130,2,2,1,-5.3625516,35.5888995
21715,1390000,3,95,1,2,2,-7.589843399999999,33.5731104
21717,220000,1,50,1,1,1,-5.5407299,33.8730164
21718,750000,2,80,1,2,1,-6.9273969,33.9203274
21719,1500000,2,56,2,4,3,-7.589843399999999,33.5731104
21720,500000,1,65,1,2,1,-7.945665899999999,33.4774313
21721,1200000,2,96,2,4,2,-8.000163299999999,33.3736523
21723,1860000,1,143,1,3,2,-7.589843399999999,33.5731104
21724,320000,1,65,1,2,1,-5.5407299,33.8730164
21726,2200000,3,137,3,3,4,-5.833954299999999,35.7594651
21727,400000,4,50,1,7,1,-7.589843399999999,33.5731104
21729,960000,2,86,1,3,2,-6.9273969,33.9203274
21730,1499997,1,116,2,2,1,-7.589843399999999,33.5731104
21731,560000,8,50,1,1,1,-9.5925444,30.4280405
21733,300000,4,53,1,2,1,-7.589843399999999,33.5731104
21734,380000,4,100,1,2,1,-6.9208655,32.886023
21735,770000,1,77,1,3,1,-5.833954299999999,35.7594651
21736,1000000,6,114,2,2,2,-6.5890166,34.2540503
21739,300000,4,58,1,2,1,-8.500711599999999,33.2316326
21743,860000,1,117,1,3,3,-6.9273969,33.9203274
21744,500000,3,65,1,2,1,-5.0937101,35.4449242
21745,520000,2,73,1,2,2,-8.500711599999999,33.2316326
21746,420000,1,62,1,2,1,-5.0078451,34.0181246
21747,450000,1,80,1,2,1,-2.2876645,35.0998833
21748,560000,4,70,1,3,1,-7.589843399999999,33.5731104
21749,1550000,3,134,3,3,2,-7.589843399999999,33.5731104
21750,1400000,4,145,2,3,2,-5.833954299999999,35.7594651
21751,790000,1,107,2,3,2,-2.4159308,35.1303966
21753,1100000,2,76,1,2,1,-7.589843399999999,33.5731104
21755,340000,3,54,1,2,1,-7.589843399999999,33.5731104
21756,420000,5,62,1,2,1,-5.3625516,35.5888995
21759,780000,1,90,2,3,2,-7.1599419,33.7734338
21760,810000,2,105,2,3,2,-7.589843399999999,33.5731104
21761,410000,3,50,1,2,1,-5.833954299999999,35.7594651
21762,420000,2,57,1,2,1,-7.589843399999999,33.5731104
21763,520000,1,110,2,2,2,-5.5407299,33.8730164
21764,650000,3,112,1,3,1,-6.5890166,34.2540503
21765,440000,1,80,1,4,1,-7.622266499999999,32.99242419999999
21767,370000,1,65,1,2,1,-7.589843399999999,33.5731104
21769,1780000,1,156,1,2,2,-7.989825799999999,31.6225224
21770,1150000,5,110,2,2,2,-5.833954299999999,35.7594651
21771,830000,1,90,1,2,1,-5.833954299999999,35.7594651
21774,430000,3,68,1,2,1,-5.5407299,33.8730164
21778,570000,2,120,0,2,1,-5.3625516,35.5888995
21780,460000,2,103,1,2,2,-5.5407299,33.8730164
21782,480000,1,81,1,3,2,-5.5407299,33.8730164
21783,700000,7,88,2,3,1,-5.833954299999999,35.7594651
21784,940000,2,89,1,2,2,-6.9273969,33.9203274
21786,520000,3,77,2,1,1,-7.945665899999999,33.4774313
21787,560000,2,73,2,6,2,-7.945665899999999,33.4774313
21789,390000,5,52,1,2,1,-7.989825799999999,31.6225224
21792,980000,5,105,1,4,2,-5.833954299999999,35.7594651
21793,500000,2,127,1,7,1,-9.2272033,32.3008151
21797,650000,4,80,1,2,2,-7.589843399999999,33.5731104
21799,580000,2,51,1,1,1,-7.589843399999999,33.5731104
21800,1000000,1,170,1,3,2,-5.0078451,34.0181246
21801,690000,4,79,1,2,1,-7.384854699999999,33.6835086
21804,980000,4,89,1,3,1,-5.3625516,35.5888995
21805,360000,1,84,2,2,1,-7.589843399999999,33.5731104
21806,2040000,4,134,1,3,2,-6.8498129,33.9715904
21807,650000,3,62,1,2,1,-7.989825799999999,31.6225224
21808,440000,1,60,1,2,1,-2.2876645,35.0998833
21810,460000,1,61,1,2,1,-7.5370811,33.4160634
21812,600000,1,60,1,2,1,-9.5925444,30.4280405
21813,650000,3,149,2,3,2,-5.0078451,34.0181246
